image_name,character
Sample055/img055-00502,s
Sample055/img055-00338,s
Sample055/img055-00462,s
Sample055/img055-00304,s
Sample055/img055-00310,s
Sample055/img055-00476,s
Sample055/img055-00489,s
Sample055/img055-00884,s
Sample055/img055-00648,s
Sample055/img055-00890,s
Sample055/img055-00106,s
Sample055/img055-00660,s
Sample055/img055-00674,s
Sample055/img055-00112,s
Sample055/img055-00847,s
Sample055/img055-00853,s
Sample055/img055-00834,s
Sample055/img055-00820,s
Sample055/img055-00808,s
Sample055/img055-00149,s
Sample055/img055-00613,s
Sample055/img055-00175,s
Sample055/img055-00161,s
Sample055/img055-00607,s
Sample055/img055-00388,s
Sample055/img055-00439,s
Sample055/img055-00377,s
Sample055/img055-00411,s
Sample055/img055-00405,s
Sample055/img055-00363,s
Sample055/img055-00559,s
Sample055/img055-00203,s
Sample055/img055-00565,s
Sample055/img055-00571,s
Sample055/img055-00217,s
Sample055/img055-00940,s
Sample055/img055-00798,s
Sample055/img055-00954,s
Sample055/img055-00968,s
Sample055/img055-00983,s
Sample055/img055-00029,s
Sample055/img055-00997,s
Sample055/img055-00767,s
Sample055/img055-00001,s
Sample055/img055-00015,s
Sample055/img055-00773,s
Sample055/img055-00014,s
Sample055/img055-00772,s
Sample055/img055-00766,s
Sample055/img055-00028,s
Sample055/img055-00996,s
Sample055/img055-00982,s
Sample055/img055-00969,s
Sample055/img055-00955,s
Sample055/img055-00799,s
Sample055/img055-00941,s
Sample055/img055-00570,s
Sample055/img055-00216,s
Sample055/img055-00202,s
Sample055/img055-00564,s
Sample055/img055-00558,s
Sample055/img055-00404,s
Sample055/img055-00362,s
Sample055/img055-00376,s
Sample055/img055-00410,s
Sample055/img055-00438,s
Sample055/img055-00389,s
Sample055/img055-00160,s
Sample055/img055-00606,s
Sample055/img055-00612,s
Sample055/img055-00174,s
Sample055/img055-00148,s
Sample055/img055-00809,s
Sample055/img055-00821,s
Sample055/img055-00835,s
Sample055/img055-00823,s
Sample055/img055-00189,s
Sample055/img055-00837,s
Sample055/img055-00638,s
Sample055/img055-00604,s
Sample055/img055-00162,s
Sample055/img055-00176,s
Sample055/img055-00610,s
Sample055/img055-00348,s
Sample055/img055-00360,s
Sample055/img055-00406,s
Sample055/img055-00412,s
Sample055/img055-00374,s
Sample055/img055-00599,s
Sample055/img055-00228,s
Sample055/img055-00214,s
Sample055/img055-00572,s
Sample055/img055-00566,s
Sample055/img055-00200,s
Sample055/img055-00957,s
Sample055/img055-00943,s
Sample055/img055-00994,s
Sample055/img055-00758,s
Sample055/img055-00980,s
Sample055/img055-00770,s
Sample055/img055-00016,s
Sample055/img055-00002,s
Sample055/img055-00764,s
Sample055/img055-00003,s
Sample055/img055-00765,s
Sample055/img055-00771,s
Sample055/img055-00017,s
Sample055/img055-00981,s
Sample055/img055-00759,s
Sample055/img055-00995,s
Sample055/img055-00942,s
Sample055/img055-00956,s
Sample055/img055-00567,s
Sample055/img055-00201,s
Sample055/img055-00215,s
Sample055/img055-00573,s
Sample055/img055-00229,s
Sample055/img055-00598,s
Sample055/img055-00413,s
Sample055/img055-00375,s
Sample055/img055-00361,s
Sample055/img055-00407,s
Sample055/img055-00349,s
Sample055/img055-00177,s
Sample055/img055-00611,s
Sample055/img055-00605,s
Sample055/img055-00163,s
Sample055/img055-00639,s
Sample055/img055-00188,s
Sample055/img055-00836,s
Sample055/img055-00822,s
Sample055/img055-00198,s
Sample055/img055-00826,s
Sample055/img055-00832,s
Sample055/img055-00167,s
Sample055/img055-00601,s
Sample055/img055-00615,s
Sample055/img055-00173,s
Sample055/img055-00629,s
Sample055/img055-00403,s
Sample055/img055-00365,s
Sample055/img055-00371,s
Sample055/img055-00417,s
Sample055/img055-00359,s
Sample055/img055-00588,s
Sample055/img055-00577,s
Sample055/img055-00211,s
Sample055/img055-00205,s
Sample055/img055-00563,s
Sample055/img055-00239,s
Sample055/img055-00952,s
Sample055/img055-00946,s
Sample055/img055-00013,s
Sample055/img055-00775,s
Sample055/img055-00761,s
Sample055/img055-00007,s
Sample055/img055-00749,s
Sample055/img055-00991,s
Sample055/img055-00985,s
Sample055/img055-00984,s
Sample055/img055-00990,s
Sample055/img055-00748,s
Sample055/img055-00760,s
Sample055/img055-00006,s
Sample055/img055-00012,s
Sample055/img055-00774,s
Sample055/img055-00947,s
Sample055/img055-00953,s
Sample055/img055-00238,s
Sample055/img055-00204,s
Sample055/img055-00562,s
Sample055/img055-00576,s
Sample055/img055-00210,s
Sample055/img055-00589,s
Sample055/img055-00358,s
Sample055/img055-00370,s
Sample055/img055-00416,s
Sample055/img055-00402,s
Sample055/img055-00364,s
Sample055/img055-00628,s
Sample055/img055-00614,s
Sample055/img055-00172,s
Sample055/img055-00166,s
Sample055/img055-00600,s
Sample055/img055-00833,s
Sample055/img055-00199,s
Sample055/img055-00827,s
Sample055/img055-00819,s
Sample055/img055-00831,s
Sample055/img055-00825,s
Sample055/img055-00170,s
Sample055/img055-00616,s
Sample055/img055-00602,s
Sample055/img055-00164,s
Sample055/img055-00158,s
Sample055/img055-00399,s
Sample055/img055-00414,s
Sample055/img055-00372,s
Sample055/img055-00366,s
Sample055/img055-00400,s
Sample055/img055-00428,s
Sample055/img055-00560,s
Sample055/img055-00206,s
Sample055/img055-00212,s
Sample055/img055-00574,s
Sample055/img055-00548,s
Sample055/img055-00979,s
Sample055/img055-00945,s
Sample055/img055-00951,s
Sample055/img055-00789,s
Sample055/img055-00004,s
Sample055/img055-00762,s
Sample055/img055-00776,s
Sample055/img055-00010,s
Sample055/img055-00038,s
Sample055/img055-00986,s
Sample055/img055-00992,s
Sample055/img055-00993,s
Sample055/img055-00039,s
Sample055/img055-00987,s
Sample055/img055-00777,s
Sample055/img055-00011,s
Sample055/img055-00005,s
Sample055/img055-00763,s
Sample055/img055-00788,s
Sample055/img055-00950,s
Sample055/img055-00944,s
Sample055/img055-00978,s
Sample055/img055-00549,s
Sample055/img055-00213,s
Sample055/img055-00575,s
Sample055/img055-00561,s
Sample055/img055-00207,s
Sample055/img055-00429,s
Sample055/img055-00367,s
Sample055/img055-00401,s
Sample055/img055-00415,s
Sample055/img055-00373,s
Sample055/img055-00398,s
Sample055/img055-00159,s
Sample055/img055-00603,s
Sample055/img055-00165,s
Sample055/img055-00171,s
Sample055/img055-00617,s
Sample055/img055-00824,s
Sample055/img055-00830,s
Sample055/img055-00818,s
Sample055/img055-00815,s
Sample055/img055-00801,s
Sample055/img055-00829,s
Sample055/img055-00197,s
Sample055/img055-00183,s
Sample055/img055-00168,s
Sample055/img055-00632,s
Sample055/img055-00154,s
Sample055/img055-00140,s
Sample055/img055-00626,s
Sample055/img055-00395,s
Sample055/img055-00381,s
Sample055/img055-00418,s
Sample055/img055-00356,s
Sample055/img055-00430,s
Sample055/img055-00424,s
Sample055/img055-00342,s
Sample055/img055-00587,s
Sample055/img055-00593,s
Sample055/img055-00578,s
Sample055/img055-00222,s
Sample055/img055-00544,s
Sample055/img055-00550,s
Sample055/img055-00236,s
Sample055/img055-00961,s
Sample055/img055-00975,s
Sample055/img055-00785,s
Sample055/img055-00949,s
Sample055/img055-00791,s
Sample055/img055-00008,s
Sample055/img055-00746,s
Sample055/img055-00020,s
Sample055/img055-00034,s
Sample055/img055-00752,s
Sample055/img055-00035,s
Sample055/img055-00753,s
Sample055/img055-00747,s
Sample055/img055-00021,s
Sample055/img055-00009,s
Sample055/img055-00790,s
Sample055/img055-00948,s
Sample055/img055-00784,s
Sample055/img055-00974,s
Sample055/img055-00960,s
Sample055/img055-00551,s
Sample055/img055-00237,s
Sample055/img055-00223,s
Sample055/img055-00545,s
Sample055/img055-00579,s
Sample055/img055-00592,s
Sample055/img055-00586,s
Sample055/img055-00425,s
Sample055/img055-00343,s
Sample055/img055-00357,s
Sample055/img055-00431,s
Sample055/img055-00419,s
Sample055/img055-00380,s
Sample055/img055-00394,s
Sample055/img055-00141,s
Sample055/img055-00627,s
Sample055/img055-00633,s
Sample055/img055-00155,s
Sample055/img055-00169,s
Sample055/img055-00182,s
Sample055/img055-00828,s
Sample055/img055-00196,s
Sample055/img055-00800,s
Sample055/img055-00814,s
Sample055/img055-00802,s
Sample055/img055-00816,s
Sample055/img055-00180,s
Sample055/img055-00194,s
Sample055/img055-00619,s
Sample055/img055-00625,s
Sample055/img055-00143,s
Sample055/img055-00157,s
Sample055/img055-00631,s
Sample055/img055-00382,s
Sample055/img055-00396,s
Sample055/img055-00369,s
Sample055/img055-00341,s
Sample055/img055-00427,s
Sample055/img055-00433,s
Sample055/img055-00355,s
Sample055/img055-00590,s
Sample055/img055-00584,s
Sample055/img055-00209,s
Sample055/img055-00235,s
Sample055/img055-00553,s
Sample055/img055-00547,s
Sample055/img055-00221,s
Sample055/img055-00976,s
Sample055/img055-00962,s
Sample055/img055-00792,s
Sample055/img055-00786,s
Sample055/img055-00779,s
Sample055/img055-00751,s
Sample055/img055-00989,s
Sample055/img055-00037,s
Sample055/img055-00023,s
Sample055/img055-00745,s
Sample055/img055-00022,s
Sample055/img055-00744,s
Sample055/img055-00988,s
Sample055/img055-00750,s
Sample055/img055-00036,s
Sample055/img055-00778,s
Sample055/img055-00787,s
Sample055/img055-00793,s
Sample055/img055-00963,s
Sample055/img055-00977,s
Sample055/img055-00546,s
Sample055/img055-00220,s
Sample055/img055-00234,s
Sample055/img055-00552,s
Sample055/img055-00208,s
Sample055/img055-00585,s
Sample055/img055-00591,s
Sample055/img055-00432,s
Sample055/img055-00354,s
Sample055/img055-00340,s
Sample055/img055-00426,s
Sample055/img055-00368,s
Sample055/img055-00397,s
Sample055/img055-00383,s
Sample055/img055-00156,s
Sample055/img055-00630,s
Sample055/img055-00624,s
Sample055/img055-00142,s
Sample055/img055-00618,s
Sample055/img055-00195,s
Sample055/img055-00181,s
Sample055/img055-00817,s
Sample055/img055-00803,s
Sample055/img055-00185,s
Sample055/img055-00191,s
Sample055/img055-00807,s
Sample055/img055-00813,s
Sample055/img055-00146,s
Sample055/img055-00620,s
Sample055/img055-00634,s
Sample055/img055-00152,s
Sample055/img055-00608,s
Sample055/img055-00387,s
Sample055/img055-00393,s
Sample055/img055-00422,s
Sample055/img055-00344,s
Sample055/img055-00350,s
Sample055/img055-00436,s
Sample055/img055-00378,s
Sample055/img055-00595,s
Sample055/img055-00581,s
Sample055/img055-00556,s
Sample055/img055-00230,s
Sample055/img055-00224,s
Sample055/img055-00542,s
Sample055/img055-00218,s
Sample055/img055-00797,s
Sample055/img055-00783,s
Sample055/img055-00973,s
Sample055/img055-00967,s
Sample055/img055-00032,s
Sample055/img055-00754,s
Sample055/img055-00740,s
Sample055/img055-00998,s
Sample055/img055-00026,s
Sample055/img055-00768,s
Sample055/img055-00769,s
Sample055/img055-00999,s
Sample055/img055-00741,s
Sample055/img055-00027,s
Sample055/img055-00033,s
Sample055/img055-00755,s
Sample055/img055-00966,s
Sample055/img055-00972,s
Sample055/img055-00782,s
Sample055/img055-00796,s
Sample055/img055-00219,s
Sample055/img055-00225,s
Sample055/img055-00543,s
Sample055/img055-00557,s
Sample055/img055-00231,s
Sample055/img055-00580,s
Sample055/img055-00594,s
Sample055/img055-00379,s
Sample055/img055-00351,s
Sample055/img055-00437,s
Sample055/img055-00423,s
Sample055/img055-00345,s
Sample055/img055-00392,s
Sample055/img055-00386,s
Sample055/img055-00609,s
Sample055/img055-00635,s
Sample055/img055-00153,s
Sample055/img055-00147,s
Sample055/img055-00621,s
Sample055/img055-00812,s
Sample055/img055-00806,s
Sample055/img055-00190,s
Sample055/img055-00184,s
Sample055/img055-00192,s
Sample055/img055-00838,s
Sample055/img055-00186,s
Sample055/img055-00810,s
Sample055/img055-00804,s
Sample055/img055-00151,s
Sample055/img055-00637,s
Sample055/img055-00623,s
Sample055/img055-00145,s
Sample055/img055-00179,s
Sample055/img055-00390,s
Sample055/img055-00384,s
Sample055/img055-00435,s
Sample055/img055-00353,s
Sample055/img055-00347,s
Sample055/img055-00421,s
Sample055/img055-00409,s
Sample055/img055-00582,s
Sample055/img055-00596,s
Sample055/img055-00541,s
Sample055/img055-00227,s
Sample055/img055-00233,s
Sample055/img055-00555,s
Sample055/img055-00569,s
Sample055/img055-00958,s
Sample055/img055-00780,s
Sample055/img055-00794,s
Sample055/img055-00964,s
Sample055/img055-00970,s
Sample055/img055-00025,s
Sample055/img055-00743,s
Sample055/img055-00757,s
Sample055/img055-00031,s
Sample055/img055-00019,s
Sample055/img055-00018,s
Sample055/img055-00756,s
Sample055/img055-00030,s
Sample055/img055-00024,s
Sample055/img055-00742,s
Sample055/img055-00971,s
Sample055/img055-00965,s
Sample055/img055-00795,s
Sample055/img055-00781,s
Sample055/img055-00959,s
Sample055/img055-00568,s
Sample055/img055-00232,s
Sample055/img055-00554,s
Sample055/img055-00540,s
Sample055/img055-00226,s
Sample055/img055-00597,s
Sample055/img055-00583,s
Sample055/img055-00408,s
Sample055/img055-00346,s
Sample055/img055-00420,s
Sample055/img055-00434,s
Sample055/img055-00352,s
Sample055/img055-00385,s
Sample055/img055-00391,s
Sample055/img055-00178,s
Sample055/img055-00622,s
Sample055/img055-00144,s
Sample055/img055-00150,s
Sample055/img055-00636,s
Sample055/img055-00805,s
Sample055/img055-00811,s
Sample055/img055-00839,s
Sample055/img055-00187,s
Sample055/img055-00193,s
Sample055/img055-00876,s
Sample055/img055-00862,s
Sample055/img055-00692,s
Sample055/img055-00686,s
Sample055/img055-00679,s
Sample055/img055-00137,s
Sample055/img055-00889,s
Sample055/img055-00651,s
Sample055/img055-00645,s
Sample055/img055-00123,s
Sample055/img055-00490,s
Sample055/img055-00484,s
Sample055/img055-00309,s
Sample055/img055-01003,s
Sample055/img055-00453,s
Sample055/img055-00335,s
Sample055/img055-00321,s
Sample055/img055-00447,s
Sample055/img055-00282,s
Sample055/img055-00296,s
Sample055/img055-00269,s
Sample055/img055-00527,s
Sample055/img055-00241,s
Sample055/img055-00255,s
Sample055/img055-00533,s
Sample055/img055-00902,s
Sample055/img055-00916,s
Sample055/img055-00080,s
Sample055/img055-00094,s
Sample055/img055-00719,s
Sample055/img055-00043,s
Sample055/img055-00725,s
Sample055/img055-00731,s
Sample055/img055-00057,s
Sample055/img055-00730,s
Sample055/img055-00056,s
Sample055/img055-00042,s
Sample055/img055-00724,s
Sample055/img055-00718,s
Sample055/img055-00095,s
Sample055/img055-00081,s
Sample055/img055-00917,s
Sample055/img055-00903,s
Sample055/img055-00254,s
Sample055/img055-00532,s
Sample055/img055-00526,s
Sample055/img055-00240,s
Sample055/img055-00268,s
Sample055/img055-00297,s
Sample055/img055-00283,s
Sample055/img055-00320,s
Sample055/img055-00446,s
Sample055/img055-00452,s
Sample055/img055-00334,s
Sample055/img055-01002,s
Sample055/img055-00308,s
Sample055/img055-01016,s
Sample055/img055-00485,s
Sample055/img055-00491,s
Sample055/img055-00644,s
Sample055/img055-00122,s
Sample055/img055-00136,s
Sample055/img055-00650,s
Sample055/img055-00888,s
Sample055/img055-00678,s
Sample055/img055-00687,s
Sample055/img055-00693,s
Sample055/img055-00863,s
Sample055/img055-00877,s
Sample055/img055-00861,s
Sample055/img055-00875,s
Sample055/img055-00685,s
Sample055/img055-00691,s
Sample055/img055-00849,s
Sample055/img055-00108,s
Sample055/img055-00120,s
Sample055/img055-00646,s
Sample055/img055-00652,s
Sample055/img055-00134,s
Sample055/img055-00487,s
Sample055/img055-00493,s
Sample055/img055-00478,s
Sample055/img055-01000,s
Sample055/img055-01014,s
Sample055/img055-00444,s
Sample055/img055-00322,s
Sample055/img055-00336,s
Sample055/img055-00450,s
Sample055/img055-00295,s
Sample055/img055-00281,s
Sample055/img055-00518,s
Sample055/img055-00530,s
Sample055/img055-00256,s
Sample055/img055-00242,s
Sample055/img055-00524,s
Sample055/img055-00915,s
Sample055/img055-00901,s
Sample055/img055-00097,s
Sample055/img055-00929,s
Sample055/img055-00083,s
Sample055/img055-00068,s
Sample055/img055-00054,s
Sample055/img055-00732,s
Sample055/img055-00726,s
Sample055/img055-00040,s
Sample055/img055-00727,s
Sample055/img055-00041,s
Sample055/img055-00055,s
Sample055/img055-00733,s
Sample055/img055-00069,s
Sample055/img055-00082,s
Sample055/img055-00096,s
Sample055/img055-00928,s
Sample055/img055-00900,s
Sample055/img055-00914,s
Sample055/img055-00243,s
Sample055/img055-00525,s
Sample055/img055-00531,s
Sample055/img055-00257,s
Sample055/img055-00519,s
Sample055/img055-00280,s
Sample055/img055-00294,s
Sample055/img055-00337,s
Sample055/img055-00451,s
Sample055/img055-00445,s
Sample055/img055-00323,s
Sample055/img055-01015,s
Sample055/img055-00479,s
Sample055/img055-01001,s
Sample055/img055-00492,s
Sample055/img055-00486,s
Sample055/img055-00653,s
Sample055/img055-00135,s
Sample055/img055-00121,s
Sample055/img055-00647,s
Sample055/img055-00109,s
Sample055/img055-00848,s
Sample055/img055-00690,s
Sample055/img055-00684,s
Sample055/img055-00874,s
Sample055/img055-00860,s
Sample055/img055-00680,s
Sample055/img055-00858,s
Sample055/img055-00694,s
Sample055/img055-00864,s
Sample055/img055-00870,s
Sample055/img055-00643,s
Sample055/img055-00125,s
Sample055/img055-00131,s
Sample055/img055-00657,s
Sample055/img055-00119,s
Sample055/img055-00482,s
Sample055/img055-00496,s
Sample055/img055-00327,s
Sample055/img055-00441,s
Sample055/img055-00455,s
Sample055/img055-00333,s
Sample055/img055-01005,s
Sample055/img055-00469,s
Sample055/img055-01011,s
Sample055/img055-00290,s
Sample055/img055-00284,s
Sample055/img055-00253,s
Sample055/img055-00535,s
Sample055/img055-00521,s
Sample055/img055-00247,s
Sample055/img055-00509,s
Sample055/img055-00092,s
Sample055/img055-00086,s
Sample055/img055-00938,s
Sample055/img055-00910,s
Sample055/img055-00904,s
Sample055/img055-00737,s
Sample055/img055-00051,s
Sample055/img055-00045,s
Sample055/img055-00723,s
Sample055/img055-00079,s
Sample055/img055-00078,s
Sample055/img055-00044,s
Sample055/img055-00722,s
Sample055/img055-00736,s
Sample055/img055-00050,s
Sample055/img055-00905,s
Sample055/img055-00911,s
Sample055/img055-00087,s
Sample055/img055-00939,s
Sample055/img055-00093,s
Sample055/img055-00508,s
Sample055/img055-00520,s
Sample055/img055-00246,s
Sample055/img055-00252,s
Sample055/img055-00534,s
Sample055/img055-00285,s
Sample055/img055-00291,s
Sample055/img055-00468,s
Sample055/img055-01010,s
Sample055/img055-01004,s
Sample055/img055-00454,s
Sample055/img055-00332,s
Sample055/img055-00326,s
Sample055/img055-00440,s
Sample055/img055-00497,s
Sample055/img055-00483,s
Sample055/img055-00118,s
Sample055/img055-00130,s
Sample055/img055-00656,s
Sample055/img055-00642,s
Sample055/img055-00124,s
Sample055/img055-00871,s
Sample055/img055-00865,s
Sample055/img055-00695,s
Sample055/img055-00859,s
Sample055/img055-00681,s
Sample055/img055-00697,s
Sample055/img055-00683,s
Sample055/img055-00873,s
Sample055/img055-00867,s
Sample055/img055-00654,s
Sample055/img055-00132,s
Sample055/img055-00126,s
Sample055/img055-00898,s
Sample055/img055-00640,s
Sample055/img055-00668,s
Sample055/img055-00495,s
Sample055/img055-00481,s
Sample055/img055-00330,s
Sample055/img055-00456,s
Sample055/img055-00442,s
Sample055/img055-00324,s
Sample055/img055-01012,s
Sample055/img055-01006,s
Sample055/img055-00318,s
Sample055/img055-00287,s
Sample055/img055-00293,s
Sample055/img055-00244,s
Sample055/img055-00522,s
Sample055/img055-00536,s
Sample055/img055-00250,s
Sample055/img055-00278,s
Sample055/img055-00085,s
Sample055/img055-00091,s
Sample055/img055-00907,s
Sample055/img055-00913,s
Sample055/img055-00720,s
Sample055/img055-00046,s
Sample055/img055-00052,s
Sample055/img055-00734,s
Sample055/img055-00708,s
Sample055/img055-00709,s
Sample055/img055-00053,s
Sample055/img055-00735,s
Sample055/img055-00721,s
Sample055/img055-00047,s
Sample055/img055-00912,s
Sample055/img055-00906,s
Sample055/img055-00090,s
Sample055/img055-00084,s
Sample055/img055-00279,s
Sample055/img055-00537,s
Sample055/img055-00251,s
Sample055/img055-00245,s
Sample055/img055-00523,s
Sample055/img055-00292,s
Sample055/img055-00286,s
Sample055/img055-00319,s
Sample055/img055-01007,s
Sample055/img055-01013,s
Sample055/img055-00443,s
Sample055/img055-00325,s
Sample055/img055-00331,s
Sample055/img055-00457,s
Sample055/img055-00480,s
Sample055/img055-00494,s
Sample055/img055-00669,s
Sample055/img055-00127,s
Sample055/img055-00641,s
Sample055/img055-00899,s
Sample055/img055-00655,s
Sample055/img055-00133,s
Sample055/img055-00866,s
Sample055/img055-00872,s
Sample055/img055-00682,s
Sample055/img055-00696,s
Sample052/img052-00628,p
Sample052/img052-00172,p
Sample052/img052-00614,p
Sample052/img052-00600,p
Sample052/img052-00166,p
Sample052/img052-00833,p
Sample052/img052-00827,p
Sample052/img052-00199,p
Sample052/img052-00358,p
Sample052/img052-00416,p
Sample052/img052-00370,p
Sample052/img052-00364,p
Sample052/img052-00402,p
Sample052/img052-00238,p
Sample052/img052-00562,p
Sample052/img052-00204,p
Sample052/img052-00210,p
Sample052/img052-00576,p
Sample052/img052-00589,p
Sample052/img052-00984,p
Sample052/img052-00748,p
Sample052/img052-00990,p
Sample052/img052-00006,p
Sample052/img052-00760,p
Sample052/img052-00774,p
Sample052/img052-00012,p
Sample052/img052-00947,p
Sample052/img052-00953,p
Sample052/img052-00952,p
Sample052/img052-00946,p
Sample052/img052-00775,p
Sample052/img052-00013,p
Sample052/img052-00007,p
Sample052/img052-00761,p
Sample052/img052-00991,p
Sample052/img052-00749,p
Sample052/img052-00985,p
Sample052/img052-00588,p
Sample052/img052-00211,p
Sample052/img052-00577,p
Sample052/img052-00563,p
Sample052/img052-00205,p
Sample052/img052-00239,p
Sample052/img052-00365,p
Sample052/img052-00403,p
Sample052/img052-00417,p
Sample052/img052-00371,p
Sample052/img052-00359,p
Sample052/img052-00826,p
Sample052/img052-00198,p
Sample052/img052-00832,p
Sample052/img052-00601,p
Sample052/img052-00167,p
Sample052/img052-00173,p
Sample052/img052-00615,p
Sample052/img052-00629,p
Sample052/img052-00159,p
Sample052/img052-00165,p
Sample052/img052-00603,p
Sample052/img052-00617,p
Sample052/img052-00171,p
Sample052/img052-00824,p
Sample052/img052-00830,p
Sample052/img052-00818,p
Sample052/img052-00429,p
Sample052/img052-00401,p
Sample052/img052-00367,p
Sample052/img052-00373,p
Sample052/img052-00415,p
Sample052/img052-00398,p
Sample052/img052-00549,p
Sample052/img052-00575,p
Sample052/img052-00213,p
Sample052/img052-00207,p
Sample052/img052-00561,p
Sample052/img052-00993,p
Sample052/img052-00987,p
Sample052/img052-00039,p
Sample052/img052-00011,p
Sample052/img052-00777,p
Sample052/img052-00763,p
Sample052/img052-00005,p
Sample052/img052-00950,p
Sample052/img052-00788,p
Sample052/img052-00944,p
Sample052/img052-00978,p
Sample052/img052-00979,p
Sample052/img052-00945,p
Sample052/img052-00789,p
Sample052/img052-00951,p
Sample052/img052-00762,p
Sample052/img052-00004,p
Sample052/img052-00010,p
Sample052/img052-00776,p
Sample052/img052-00986,p
Sample052/img052-00038,p
Sample052/img052-00992,p
Sample052/img052-00206,p
Sample052/img052-00560,p
Sample052/img052-00574,p
Sample052/img052-00212,p
Sample052/img052-00548,p
Sample052/img052-00399,p
Sample052/img052-00372,p
Sample052/img052-00414,p
Sample052/img052-00400,p
Sample052/img052-00366,p
Sample052/img052-00428,p
Sample052/img052-00819,p
Sample052/img052-00831,p
Sample052/img052-00825,p
Sample052/img052-00616,p
Sample052/img052-00170,p
Sample052/img052-00164,p
Sample052/img052-00602,p
Sample052/img052-00158,p
Sample052/img052-00606,p
Sample052/img052-00160,p
Sample052/img052-00174,p
Sample052/img052-00612,p
Sample052/img052-00148,p
Sample052/img052-00809,p
Sample052/img052-00821,p
Sample052/img052-00835,p
Sample052/img052-00362,p
Sample052/img052-00404,p
Sample052/img052-00410,p
Sample052/img052-00376,p
Sample052/img052-00438,p
Sample052/img052-00389,p
Sample052/img052-00216,p
Sample052/img052-00570,p
Sample052/img052-00564,p
Sample052/img052-00202,p
Sample052/img052-00558,p
Sample052/img052-00772,p
Sample052/img052-00014,p
Sample052/img052-00766,p
Sample052/img052-00996,p
Sample052/img052-00028,p
Sample052/img052-00982,p
Sample052/img052-00969,p
Sample052/img052-00955,p
Sample052/img052-00941,p
Sample052/img052-00799,p
Sample052/img052-00798,p
Sample052/img052-00940,p
Sample052/img052-00954,p
Sample052/img052-00968,p
Sample052/img052-00983,p
Sample052/img052-00997,p
Sample052/img052-00029,p
Sample052/img052-00001,p
Sample052/img052-00767,p
Sample052/img052-00773,p
Sample052/img052-00015,p
Sample052/img052-00559,p
Sample052/img052-00565,p
Sample052/img052-00203,p
Sample052/img052-00217,p
Sample052/img052-00571,p
Sample052/img052-00388,p
Sample052/img052-00439,p
Sample052/img052-00411,p
Sample052/img052-00377,p
Sample052/img052-00363,p
Sample052/img052-00405,p
Sample052/img052-00834,p
Sample052/img052-00820,p
Sample052/img052-00808,p
Sample052/img052-00149,p
Sample052/img052-00175,p
Sample052/img052-00613,p
Sample052/img052-00607,p
Sample052/img052-00161,p
Sample052/img052-00611,p
Sample052/img052-00177,p
Sample052/img052-00163,p
Sample052/img052-00605,p
Sample052/img052-00639,p
Sample052/img052-00836,p
Sample052/img052-00188,p
Sample052/img052-00822,p
Sample052/img052-00375,p
Sample052/img052-00413,p
Sample052/img052-00407,p
Sample052/img052-00361,p
Sample052/img052-00349,p
Sample052/img052-00201,p
Sample052/img052-00567,p
Sample052/img052-00573,p
Sample052/img052-00215,p
Sample052/img052-00229,p
Sample052/img052-00598,p
Sample052/img052-00765,p
Sample052/img052-00003,p
Sample052/img052-00017,p
Sample052/img052-00771,p
Sample052/img052-00759,p
Sample052/img052-00981,p
Sample052/img052-00995,p
Sample052/img052-00942,p
Sample052/img052-00956,p
Sample052/img052-00957,p
Sample052/img052-00943,p
Sample052/img052-00994,p
Sample052/img052-00980,p
Sample052/img052-00758,p
Sample052/img052-00016,p
Sample052/img052-00770,p
Sample052/img052-00764,p
Sample052/img052-00002,p
Sample052/img052-00599,p
Sample052/img052-00228,p
Sample052/img052-00572,p
Sample052/img052-00214,p
Sample052/img052-00200,p
Sample052/img052-00566,p
Sample052/img052-00348,p
Sample052/img052-00406,p
Sample052/img052-00360,p
Sample052/img052-00374,p
Sample052/img052-00412,p
Sample052/img052-00823,p
Sample052/img052-00837,p
Sample052/img052-00189,p
Sample052/img052-00638,p
Sample052/img052-00162,p
Sample052/img052-00604,p
Sample052/img052-00610,p
Sample052/img052-00176,p
Sample052/img052-00893,p
Sample052/img052-00139,p
Sample052/img052-00887,p
Sample052/img052-00677,p
Sample052/img052-00111,p
Sample052/img052-00105,p
Sample052/img052-00663,p
Sample052/img052-00688,p
Sample052/img052-00850,p
Sample052/img052-00844,p
Sample052/img052-00878,p
Sample052/img052-00449,p
Sample052/img052-00313,p
Sample052/img052-00475,p
Sample052/img052-00461,p
Sample052/img052-00307,p
Sample052/img052-00529,p
Sample052/img052-00267,p
Sample052/img052-00501,p
Sample052/img052-00515,p
Sample052/img052-00273,p
Sample052/img052-00298,p
Sample052/img052-00059,p
Sample052/img052-00703,p
Sample052/img052-00065,p
Sample052/img052-00071,p
Sample052/img052-00717,p
Sample052/img052-00924,p
Sample052/img052-00930,p
Sample052/img052-00918,p
Sample052/img052-00919,p
Sample052/img052-00931,p
Sample052/img052-00925,p
Sample052/img052-00070,p
Sample052/img052-00716,p
Sample052/img052-00702,p
Sample052/img052-00064,p
Sample052/img052-00058,p
Sample052/img052-00299,p
Sample052/img052-00514,p
Sample052/img052-00272,p
Sample052/img052-00266,p
Sample052/img052-00500,p
Sample052/img052-00528,p
Sample052/img052-00460,p
Sample052/img052-00306,p
Sample052/img052-00312,p
